DrugBank ID	SMILES
DB02180	CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
DB00317	COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1
DB00881	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O
DB02008	CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC2=CC=CC=C2F)C1=O
DB00814	CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O
DB02465	[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])CCCC[P@](F)(=O)OC
DB02016	CN(CCCCCCOC1=CC=C(C(=O)C2=CC=C(Br)C=C2)C(F)=C1)CC=C
DB03332	NC1=NC2=C(N3[C@@H](COC3=O)CN2)C(=O)N1
DB03971	[H][C@]1(C)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(OC[C@@]3([H])O[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O
DB07228	[H][C@](C)(CN(C)C)OC1=CN=CC(NC(=O)NC2=C(OC)C=CC(Cl)=C2)=N1
DB08128	[H][C@]12CC[C@]([H])(C3=C(C=CC=C13)C(F)(F)F)[C@@]2([H])N
DB00480	NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O
DB08358	O=C1NCCC2=C1C=C(N2)C1=CC(=NC=C1)C1=CC2=C(C=CC=C2)N=C1
DB07996	CC1CNCCN1S(=O)(=O)C1=C2C=CN=CC2=CC=C1
DB06714	CNC(C)CC1CCCCC1
DB08201	CCCCCCP(O)(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C
DB03758	[H]/C1=C([H])\C(=O)CC2=C(C(O)=CC(O)=C2Cl)C(=O)O[C@]([H])(C)C[C@@]2([H])O[C@]2([H])/C([H])=C\1/[H]
DB07701	[H][C@@]1(CC2CCN(CC3=CC=CC=C3)CC2)CC2=CC(OC)=C(OC)C=C2C1=O
DB00896	[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB03597	[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC1=CC=CC=C1I)C(O)=NCC(O)=O)C(O)=O
DB08892	CC(C)[C@H](OC(=O)NC[C@H](CC(O)=O)C1=CC=C(Cl)C=C1)OC(=O)C(C)C
DB03581	O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)[C@@H](O)C=O
DB07670	CN(C1=CC=NN1C1=CC=CC=C1)S(=O)(=O)C1=CC=C(C)C=C1
DB00831	CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
DB06712	COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N
DB04564	OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O
DB00648	ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl
DB02281	[H][C@]1(CO)O[C@@]([H])(C2=C3N=CN=C(N)C3=NN2)[C@]([H])(O)[C@]1([H])O
DB00719	CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2
DB03504	CCCCN1C(CC2=CC(OC)=C(OC)C(OC)=C2Cl)=NC2=C(N)N=CN=C12
DB07512	ClC1=CC=CC(COC2=CC=C3C(OC(=O)C=C3C=O)=C2)=C1
DB00975	OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1
DB00568	C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
DB07021	[H][C@]1(N)CN2C(C[C@]1([H])C1=CC(F)=C(F)C=C1F)=NC1=C2C=CN=C1
DB01253	[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO
DB00590	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1
DB07791	CNS(=O)(=O)C1=CC=C(NC2=NC(=CC=N2)C2=CN=C(C)N2C2CC2)C=C1
DB00780	NNCCC1=CC=CC=C1
DB02569	CC1=CN([C@@H]2O[C@H](CO[P@@](O)(=O)OP(O)(O)=O)C=C2)C(=O)NC1=O
DB04447	O[C@@H](CS)[C@@H](O)CS
DB00883	[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O
DB07702	[H][C@@]12C[C@@H](O)[C@@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DB00806	CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C
DB02378	[H][C@@](C)(C[C@]([H])(O)[C@]([H])(CC(C)C)N=C(O)[C@]1([H])CC(O)=NCCCCCCOC(O)=N[C@@]([H])(C(C)C)C(O)=N1)C(O)=N[C@@]([H])(C(C)C)C(O)=NCC1=CC=CC=C1
DB04272	OC(=O)CC(O)(CC(O)=O)C(O)=O
DB04485	CC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O
DB02691	[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCC([O-])=O
DB00263	CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C
DB01184	ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2
DB08176	[H]N=C([H])C(=C)CCC1=CC=C(F)C=C1
DB01089	[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2
DB04512	COC1=NC=CN=C1CC(C)C
DB08806	CC(=O)OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1
DB08370	[H][C@](N)(CSCC1=CC=C(Br)C=C1)C(O)=O
DB03338	[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OCCCCCCC)[C@]1([H])O
DB08781	[H][C@]1(CN)CN(CCO1)C1=C(Br)C=NC2=C1C=NN2
DB03435	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O
DB03121	COC1=CC2=C(C=C1)N(CC1=CC=CC=C1)C(C)=C2CC(O)=O
DB02733	[H][C@@](CO)(NC1=NC2=C(N=CN2C(C)C)C(NC2=CC=C(C(O)=O)C(Cl)=C2)=N1)C(C)C
DB07942	FC1=CC=C(C=C1)C1=CNN=C1C1=CC(F)=NC=C1
DB03059	CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
DB00397	[H][C@@](C)(N)[C@]([H])(O)C1=CC=CC=C1
DB07534	NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=C1/SC(=N)NC1=O
DB01161	CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1
DB00847	NCCS
DB08168	CC1=CC(=O)OC2=C1C=CC(N)=C2
DB00730	N1C2=CC=CC=C2N=C1C1=CSC=N1
DB02772	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
DB05383	NNC(N)=N
DB03395	COC1=CC=C(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)C=C1
DB03765	[H][C@]1(CO)O[C@@]([H])(N2C=CC(=N)N=C2O)[C@]([H])(OP(O)(O)=O)[C@]1([H])O
DB00894	[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]
DB03015	[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C2[NH+]=CN[C@@]3([H])O)[C@]([H])(O)[C@]1([H])O
DB00500	CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1
DB08482	[H][C@@](C)(NC(=O)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)CC(=O)NO)C(=O)OCC
DB08312	NC1=NC(N)=C(N=O)C(OCC2CCCCC2)=N1
DB01950	COC1=CC=C(CNC(=O)NC2=NC=C(S2)[N+]([O-])=O)C=C1
DB07446	[H][C@](CC(C)C)(NS(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O
DB00208	ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2
DB03693	NCCNS(=O)(=O)C1=CC=C(Cl)C2=C1C=NC=C2
DB08426	[H][C@@]1(CCN(CC2=CC3=C(N2)C=NC=C3)C1=O)NS(=O)(=O)C1=CC2=C(S1)C=CC=N2
DB03316	C1COCCO1
DB04542	[H][C@@]1(C[C@]([H])(N=[N+]=[N-])[C@@]([H])(COP(O)(=O)OP(O)(O)=O)O1)N1C=C(C)C(O)=NC1=O
DB01016	COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
DB07637	[H][C@](N)(CC1=CC(Br)=C(O)C(Br)=C1)C(O)=O
DB00643	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1
DB00863	CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O
DB08437	[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O
DB00666	CC(C)C[C@H](NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
DB01148	CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1
DB07335	CC(C)N1N=C(C2=C1N=CN=C2N)C1=CC=CC(O)=C1
DB03060	COC1=CC(\C=C/C2=C(C)C3=C(N)N=C(N)N=C3N=C2)=C(OC)C=C1
DB04376	[H][C@]12[C@]3([H])C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@]4([H])[C@@]3(O)[C@]([H])(C)[C@@]([H])(O)[C@@]1(OC(C)=O)C2(C)C
DB04079	[H][C@@](O)(CO)[C@]([H])(O)CCCC
DB02774	OCCCO
DB07149	[H][C@]1(CCF)CNC(=O)C2=C1NC(=C2)C1=NC(N)=NC=C1
DB04080	OC(=O)C(C(O)=O)C1=CC=CC=C1
DB01232	[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC3=C(C=CC=C3)C=C1)[C@@H](C2)C(=O)NC(C)(C)C
DB08285	[H][C@@](CC)(CO)NC1=NC2=C(C=NN2C(NCC2=CC=CC=C2)=N1)C(C)C
DB06976	[H][C@]1(CCCN1)C1=CC(NC(=O)NC2=CC=CC3=C2[C@]2([H])CCCN2C3=O)=NN1
DB04003	[H]N([H])C(=O)C1=C(OCC2CCCCC2)C=CC(=C1)[C@H](C)N([H])C(=O)[C@H](CC1=CC(=C(OCC(O)=O)C=C1)P(O)(O)=O)N([H])C(C)=O
DB03753	COC(=O)[C@@H](C)C1=CC=C(C(F)=C1)C1=CC=CC=C1
DB07573	[H][C@@](O)(COC1=C(C)C=CC(C)=C1)CN1CCOCC1
DB02822	OCC1=CC=C(Br)C=C1
DB07284	NC1=NC=CC=C1NCC1=CC=CC(=C1)C1=CN=CC=C1
DB00146	C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
DB01979	CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
DB04673	[H][C@@]1(CC(C)C)CN(CCN1C(=O)C1=NC=C(C=N1)C1=CC=NC=C1)S(=O)(=O)C1=CC2=CC(Cl)=CC=C2N1
DB07131	[H][C@]1(CCCN1C(=O)CCC1CCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N
DB08822	CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NOC(=O)N1)C(=CC=C2)C(=O)OCC1=C(C)OC(=O)O1
DB03397	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O
DB04094	CC(=O)CCO
DB02377	NC1=NC(=O)C2=C(N1)N=CN2
DB08371	[H][C@](N)(CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1)C(O)=O
DB08159	OC(=O)CCCN1C2=C(C(=O)C3=CC=CC=C23)C2=CC=CC=C2C1=O
DB08773	OC1=CC=C(C=C1)C1=CC2=C(S1)C=C(O)C=C2
DB00351	[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C
DB00264	COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
DB00790	[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O
DB00231	CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1
DB03419	O=C1NC=CC(=O)N1
DB04149	[H][C@]1(CNC(=O)C1)C1=CC(OC2CCCC2)=C(OC)C=C1
DB03516	O=C1NC=C(C#C)C(=O)N1
DB01349	CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1
DB06809	C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1
DB08777	O=C1NC=NC2=C1C1=C(CCCC1)S2
DB08869	CC\C=C\CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)CC)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(N)=O
DB08846	OC1=C(O)C2=C3C(=C1)C(=O)OC1=C3C(=CC(O)=C1O)C(=O)O2
DB00014	CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
DB00892	CCCCOC1=C(N)C=CC(=C1)C(=O)OCCN(CC)CC
DB04044	OC(=O)C1=C(C=C(OC2=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=CC=C2)C=C1)C(O)=O
DB03565	[H][C@@](COCCCCCCCC)(COP(O)(=O)OCCN)OP(O)(=O)CCCCCCC
DB04459	ClC1=C(Cl)C2=CC=CC=C2C(=O)O1
DB01689	CC1=CC=CC=C1CC(=O)NC1=CC(C)=C(C(C)=C1)S(=O)(=O)NCC(O)=O
DB04783	CO[C@H](C\C=C\N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](OC)[C@H](C)[C@H]1OC(=O)\C=C\C=C(C)/C[C@H](CC2=CC(=O)O[C@H]([C@H]2O)[C@H](C)[C@H](C[C@H](OC)\C=C\[C@H](C)[C@@H](O)C[C@@H](OC)\C=C\[C@@H]1C)OC)OC
DB07161	NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1
DB08156	NS(=O)(=O)C1=CC=C(CCC(O)=O)C=C1
DB07905	[H][C@@]12C[C@]([H])(O)[C@]([H])(O)C(=O)C=CC[C@]([H])(C)OC(=O)C3=C(C=C(OC)C=C3O)[C@@]1([H])O2
DB01599	CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
DB07491	NC1=C(Br)C(C(O)=O)=C(Br)C(C(O)=O)=C1Br
DB03892	N[C@@H](CCCN\C(N)=[NH+]\CC=C)C(O)=O
DB08184	CC1=C(C=CC=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N
DB02701	NC(=O)C1=CC=CN=C1
DB07064	[H][C@@]1(CN(CC2=C1C=CC(C)=C2C)C(=O)N(C)C)C1=CC(O)=CC=C1
DB03951	CC(=O)N[C@H]1C(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
DB02084	[H][C@](CC([O-])=O)(C(O)=O)C1=CC(=C([O-])C(=C1)C1=NC2=C(N1)C=C(C=C2)C(N)=N)C1=CC=CC=C1OC
DB04620	NC1(CCCC1)C(O)=O
DB00851	CN(C)\N=N\C1=C(N=CN1)C(N)=O
DB04338	NC1=NC=CC(=N1)C1=C(N=CN1C1CCNCC1)C1=CC=C(F)C=C1
DB00699	[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC
DB07964	[H][C@]1(N(CCSC1(C)C)S(=O)(=O)C1=CC=C(OCC#CC)C=C1)C(=O)NO
DB01662	[H][C@@](C)(CC1=CC=CC=C1O)C(O)=O
DB00670	CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1
DB07456	[H]N1C=C(C2=CC=CC=C12)C1=C(C(=O)N([H])C1=O)C1=CN(CC[C@H]2CCCN2C)C2=CC=CC=C12
DB00191	CC(C)(N)CC1=CC=CC=C1
DB07007	[H][C@@]1(COC2=CC=C3CCNCC3=C2)COC2=C(SC=C2)C(N)=N1
DB08547	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(C[C@]12C)OC(=O)CCC(O)=O)C(C)=O
DB02035	CCCCCCCCCCCCCCCCS(F)(=O)=O
DB01063	CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1
DB03657	[H][C@]1(CO)O[C@@]([H])(N=C(O)OC)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
DB08562	OC(=O)CCCC(=O)NC1=CC=C(\C=C\C2=CC=CC=C2)C=C1
DB08996	CN(C)CCCN1C2=CC=CC=C2C(C)(C)C2=CC=CC=C12
DB02594	NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1
DB01466	[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB07347	NCCC1=CC=C(C=C1)S(F)(=O)=O
DB05187	CSC1=CC=C(C=C1)C(=O)\C=C\C1=CC(C)=C(OC(C)(C)C(O)=O)C(C)=C1
DB07995	BrC1=CC=C(\C=C\CNCCNS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C=C1
DB05095	COC1=C(F)C=C(C=C1)C1=C(Cl)N=CN1C1=CC=C(C=C1)S(N)(=O)=O
DB00866	CC(C)NCC(O)COC1=CC=CC=C1CC=C
DB08037	[H][C@@]1(F)CN(C)CC[C@]1([H])N(C)C(=O)N1CC(=C[C@@]1(CO)C1=CC=CC=C1)C1=CC(F)=CC=C1F
DB02861	NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC(F)=C(F)C(F)=C1
DB01618	CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
DB08019	[H][C@]1(CC2=NC(N)=CC(C)=C2)CNC[C@]1([H])NCCNCC1=CC(Cl)=CC=C1
DB00168	COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O
DB05327	FC1=C(CN2C(=O)C3=CC=CN3[C@@]3(CC(=O)NC3=O)C2=O)C=CC(Br)=C1
DB04368	[H][C@@](CCCC)(CN(O)C=O)C(=O)N[C@]([H])(C(=O)N(C)C)C(C)(C)C
DB08342	[H][C@](N)(CSC(=O)CCCCCCCCCCCCCCC)C(O)=O
DB07280	CN(C)C1=CC=C(C=C1)C1=C(N=CN=C1N)C#CC1=CC=C(N=C1)N1CCOCC1
DB08229	[H][C@](O)(CC(=O)N(N)CC(O)=O)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1
DB08065	N1C=CC(=N1)C1=NC2=CC=CC=C2N1
DB08848	OC(=O)C1=CCCNC1
DB02546	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
DB04585	N[C@@H](CC\C=C\[B-](O)(O)O)C(O)=O
DB01355	CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1
DB08478	NC(=N)NC(=N)NC1=C(Cl)C=CC(=C1)C(F)(F)F
DB07321	COC1=CC2=C(OC(NS(=O)(=O)C3=CC(Cl)=CC=C3Cl)=N2)C(=C1)C1=CN=C(OC)C=C1
DB02426	CC(C)CC(=O)O[C@H]1[C@@H](O[C@@H]2C[C@]3(C)[C@H]4CC[C@@H]5C[C@@]4(CC[C@H]3C(C2)(C(O)=O)C(O)=O)[C@@H](O)C5=C)O[C@@H](COO)[C@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O
DB02420	NCC1=CC=C(NC(=O)C(O)=O)C=C1
DB04763	CC1=CC(C)=[N+](CCC2=CC=C(C=C2)S(N)(=O)=O)C(C)=C1
DB08055	ClC1=C(NC2=NC=C(N3C=NC=C23)C2=CC=CC=C2)C=CC=C1
DB04707	OC1=C2C=CC=C(C2=CC=N1)S(=O)(=O)N1CCCNCC1
DB01097	CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
DB03800	O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O
DB03176	CC(C)C1=CC(OC2=C(Cl)C=C(CC(O)=O)C=C2Cl)=CC=C1O
DB00673	C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
DB08933	ClC1=CC(Cl)=C(C=C1)[C@@H]1CS\C(S1)=C(\C#N)N1C=CN=C1
DB01254	CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1
DB00998	CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O
DB00949	NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
DB03910	NC(=N)SCCC1=CC(CCSC(N)=N)=CC=C1
DB04714	CC(=C)CCO[P@](O)(=O)OP(O)(O)=O
DB04258	[H]\C(\C(\[H])=C(/[H])C(O)(CC)CC)=C(\[H])[C@@]([H])(C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C(/[H])\C(\[H])=C1\C[C@@]([H])(O)C[C@]([H])(O)C1=C
DB07374	[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O
DB04530	N[C@@H](CSSCCO)C(O)=O
DB07225	[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)[C@@]([H])(C)CC)C(O)=O
DB04083	[H]\C(=N/CCCC[C@]([H])(N)C(O)=O)C1=C(COP(O)(O)=O)C=NC(C)=C1O
DB08454	CC1=CC(NC2=C3C=CC=CC3=NC(=N2)C2=CC=CC=C2)=NN1
DB04021	[H][C@]1(C)CN(CCCCCCCCNC=O)C[C@@]([H])(C)O1
DB07735	COC1=CC=CC(OC)=C1CN1CCC(CC1)NC(=O)CCCS
DB08352	CC(C)NC1=NC2=C(S1)C=C(C=C2)C1=C(N=CO1)C1=CC=CC=C1F
DB00495	CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
DB06155	CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1
DB01143	NCCCNCCSP(O)(O)=O
DB02811	CCOP(=O)OCC
DB01681	OC(=O)C1=C(C(O)=O)C(C(O)=O)=C(C(O)=O)C(C(O)=O)=C1C(O)=O
DB07106	CN(C)CCCCSC(N)=N
DB04754	NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@H]2O[C@@H](CP(O)(O)=O)O[C@@H]12
DB07778	C[C@]1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1
DB04608	OC1=CC2=C(NC3=CC(=C4C(=O)NC(=O)C4=C23)C2=CC=CC=C2)C=C1
DB00328	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
DB00813	CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1
